train_id,y_true_log,y_pred_log,y_true_price,y_pred_price
902446,2.1972245773362196,2.3260555,8.0,9.23748
1273368,3.58351893845611,3.0717926,35.0,20.580553
1057975,4.007333185232471,3.497103,54.0,32.019653
730700,2.0794415416798357,2.430519,7.0,10.36478
624950,3.258096538021482,2.6420302,25.0,13.041682
314476,4.330733340286331,2.9539654,75.0,18.181868
111533,1.791759469228055,2.0200164,5.0,6.538449
423706,1.9459101490553132,2.7337813,6.0,14.390976
871890,2.6390573296152584,2.9115248,13.0,17.38481
1246223,2.3978952727983707,3.057199,10.0,20.267902
177335,2.4849066497880004,2.918687,11.0,17.51696
739942,3.091042453358316,3.3275125,21.0,26.86893
459743,3.2188758248682006,2.6843045,24.0,13.64801
1434248,2.772588722239781,2.9112751,15.0,17.38022
583430,3.8501476017100584,3.286018,46.0,25.736185
254696,1.3862943611198906,2.285057,3.0,8.826247
865082,4.51085950651685,3.7076132,90.0,39.756413
170295,3.6375861597263857,2.9174273,37.0,17.493649
1274655,4.127134385045092,3.5303116,61.0,33.1346
191110,2.1972245773362196,2.7920613,8.0,15.314615
862836,2.5649493574615367,3.1217089,12.0,21.685112
998491,2.70805020110221,2.701107,14.0,13.896214
845213,2.70805020110221,2.9860559,14.0,18.807405
488098,1.3862943611198906,2.0817156,3.0,7.0182133
461884,3.9512437185814275,3.9563084,51.0,51.26403
1280556,2.833213344056216,3.0765367,16.0,20.683176
833480,2.9444389791664403,2.8603122,18.0,16.46698
1130271,2.995732273553991,3.1756454,19.0,22.942266
441655,3.091042453358316,2.8464541,21.0,16.226591
734640,2.0794415416798357,2.4048302,7.0,10.07655
281394,3.1354942159291497,2.7450309,22.0,14.565095
1269414,2.995732273553991,2.9104118,19.0,17.36436
836302,1.9459101490553132,2.3268123,6.0,9.245231
481699,3.258096538021482,2.6217623,25.0,12.759951
1453593,1.3862943611198906,1.8990703,3.0,5.6796813
116437,4.672828834461906,3.3355093,106.0,27.092688
277071,3.1354942159291497,3.1265833,22.0,21.79596
1330765,3.5263605246161616,3.0095382,33.0,19.278032
1392222,4.465908118654584,3.3652284,86.0,27.940107
246218,3.713572066704308,2.8914053,40.0,17.018614
1426318,3.258096538021482,2.8705661,25.0,16.647005
801103,4.394449154672439,4.11021,80.0,59.959515
218872,2.772588722239781,2.544309,15.0,11.734425
1054827,4.276666119016055,2.6248624,71.0,12.802675
1296808,4.382026634673881,3.0380268,79.0,19.864035
1332566,3.6635616461296463,3.281185,38.0,25.60728
1285218,2.772588722239781,2.8819113,15.0,16.848354
20879,1.791759469228055,1.7051382,5.0,4.5021462
1315022,2.302585092994046,2.899816,9.0,17.170803
188901,3.4657359027997265,3.1599214,31.0,22.568743
1163760,3.044522437723423,3.3220198,20.0,26.716276
890656,2.5649493574615367,2.8930588,12.0,17.048431
1278704,2.6390573296152584,2.8405437,13.0,16.125074
774978,2.5649493574615367,2.864544,12.0,16.541052
1351942,3.044522437723423,3.1012652,20.0,21.226053
1413700,3.4011973816621555,2.8551803,29.0,16.37757
1371518,2.70805020110221,2.7866511,14.0,15.226588
1221823,3.4339872044851463,2.899035,30.0,17.156616
645114,2.995732273553991,2.832502,19.0,15.987909
1141192,3.58351893845611,3.3619635,35.0,27.845774
10348,4.406719247264253,4.001893,81.0,53.701603
1358571,2.995732273553991,2.9798458,19.0,18.68478
163377,4.2626798770413155,3.4046698,70.0,29.104353
246536,3.1354942159291497,3.1600268,22.0,22.571228
442750,3.4011973816621555,2.9553487,29.0,18.20842
1214736,2.302585092994046,3.254825,9.0,24.915083
44607,2.1972245773362196,2.721071,8.0,14.196589
513877,2.3978952727983707,2.8127387,10.0,15.65547
105303,3.7612001156935624,3.3644648,42.0,27.918015
50635,2.3978952727983707,3.2355156,10.0,24.419474
958022,4.875197323201151,3.1423352,130.0,22.15788
1174373,4.1588830833596715,3.1779513,63.0,22.99754
807015,3.2188758248682006,2.932711,24.0,17.778467
507664,3.2188758248682006,2.678033,24.0,13.556435
248946,2.302585092994046,3.0506003,9.0,20.128023
1160144,3.258096538021482,3.5288067,25.0,33.08327
352184,2.5649493574615367,3.3410912,12.0,27.249935
863070,1.9459101490553132,2.4051614,6.0,10.080218
114283,4.330733340286331,3.7995782,75.0,43.682335
1436534,4.465908118654584,2.773032,86.0,15.007093
100571,3.2188758248682006,3.1966531,24.0,23.45056
480082,3.4339872044851463,3.1733289,30.0,22.88687
1481883,3.4965075614664802,3.1218894,32.0,21.689207
596880,3.9512437185814275,3.462434,51.0,30.894516
1305211,2.995732273553991,3.0120382,19.0,19.328793
588317,2.833213344056216,3.5762548,16.0,34.73944
607773,4.060443010546419,3.7947447,57.0,43.466885
559591,1.791759469228055,2.3966112,5.0,9.985885
88706,4.02535169073515,3.3885028,55.0,28.62157
542921,4.465908118654584,3.7180855,86.0,40.18547
1477766,3.6109179126442243,3.2183678,36.0,23.987303
649288,2.995732273553991,2.935982,19.0,17.839994
1191875,3.091042453358316,3.0254917,21.0,19.604134
1065017,4.189654742026425,3.199076,65.0,23.50987
1075262,3.258096538021482,3.1608582,25.0,22.590832
492512,3.367295829986474,3.343394,28.0,27.315065
736620,2.833213344056216,3.2159443,16.0,23.926819
1197516,2.772588722239781,2.9557712,15.0,18.216537
1323060,2.3978952727983707,2.382409,10.0,9.830964
1238127,3.044522437723423,2.860572,20.0,16.47152
1436459,3.258096538021482,2.7709692,25.0,14.974108
25996,2.0794415416798357,3.1048057,7.0,21.304884
868948,3.6109179126442243,3.3694794,36.0,28.063393
662706,3.4339872044851463,3.2469923,30.0,24.712889
465186,1.3862943611198906,2.6019487,3.0,12.490001
335977,3.1354942159291497,2.9688952,22.0,18.470396
320259,3.5553480614894135,2.4152792,34.0,10.192894
1010059,2.3978952727983707,2.685024,10.0,13.658553
500989,2.5649493574615367,3.0461216,12.0,20.03361
169957,2.3978952727983707,3.109394,10.0,21.407463
1277964,4.330733340286331,3.6076157,75.0,35.87802
415735,2.8903717578961645,2.9975529,17.0,19.036446
651356,2.995732273553991,3.0062115,19.0,19.210688
665586,3.4011973816621555,3.0654037,29.0,20.443117
1330095,4.30406509320417,3.0498893,73.0,20.113008
1255245,2.995732273553991,2.8060348,19.0,15.544187
1119311,3.8066624897703196,3.0964742,44.0,21.119823
823606,2.772588722239781,2.2621906,15.0,8.604105
1265378,3.044522437723423,3.1526594,20.0,22.398207
245038,2.833213344056216,2.8772664,16.0,16.765642
155709,2.0794415416798357,2.5061886,7.0,11.258121
1177503,2.302585092994046,2.7169127,9.0,14.133529
564202,3.044522437723423,2.7223792,20.0,14.216482
883825,2.1972245773362196,2.486475,8.0,11.018835
111224,2.70805020110221,2.7449982,14.0,14.564587
860078,2.302585092994046,2.86045,9.0,16.469387
783446,2.4849066497880004,3.273771,11.0,25.410748
1175180,2.3978952727983707,3.07363,10.0,20.620243
633665,1.3862943611198906,2.6701698,3.0,13.442422
182457,3.258096538021482,2.9653883,25.0,18.402235
779458,2.302585092994046,2.7646716,9.0,14.873826
150131,2.3978952727983707,2.5170684,10.0,11.392214
924126,1.6094379124341003,2.4565663,4.0,10.66469
692649,2.995732273553991,2.983523,19.0,18.757298
442069,3.5263605246161616,2.9146185,33.0,17.441776
316091,3.9512437185814275,2.993557,51.0,18.956541
1231917,5.135798437050262,3.9847848,169.0,52.77372
797657,3.9318256327243257,3.2876973,50.0,25.781124
573704,2.70805020110221,3.2737744,14.0,25.410835
696436,2.3978952727983707,3.3386633,10.0,27.181433
1309737,3.1354942159291497,2.80829,22.0,15.581539
1103810,2.833213344056216,2.814516,16.0,15.6851
207299,2.3978952727983707,2.7727787,10.0,15.00304
604637,2.8903717578961645,2.7629018,17.0,14.8457575
1128714,2.0794415416798357,3.16551,7.0,22.700827
1102365,2.772588722239781,2.8358533,15.0,16.044939
1251245,2.3978952727983707,3.2316031,10.0,24.320217
1182288,1.791759469228055,1.8140185,5.0,5.1350517
1329655,2.5649493574615367,3.0931559,12.0,21.046545
1095606,2.302585092994046,2.8547547,9.0,16.370176
967126,2.833213344056216,3.1665857,16.0,22.726337
123533,2.1972245773362196,2.8796825,8.0,16.808619
365341,3.044522437723423,3.2405775,20.0,24.548471
1151255,4.394449154672439,3.017842,80.0,19.44712
1034738,3.7376696182833684,3.5082521,41.0,32.389854
1056471,2.833213344056216,2.8990712,16.0,17.157274
1293753,2.3978952727983707,2.3992705,10.0,10.015139
426917,3.7376696182833684,3.247045,41.0,24.714243
454133,3.4965075614664802,3.4991174,32.0,32.086235
672458,2.70805020110221,2.3462682,14.0,9.446512
1437778,3.044522437723423,3.4093828,20.0,29.24657
898554,2.70805020110221,3.3703005,14.0,28.087267
1418905,2.70805020110221,2.7411942,14.0,14.505491
469447,2.0794415416798357,2.8418405,7.0,16.147297
66723,2.302585092994046,2.5677867,9.0,12.036938
619806,1.3862943611198906,1.6949328,3.0,4.44628
898901,4.3694478524670215,3.9083166,78.0,48.81502
477150,2.3978952727983707,2.5580137,10.0,11.910148
942226,3.4011973816621555,2.9503038,29.0,18.11176
214764,2.5649493574615367,2.8683944,12.0,16.608723
497327,3.044522437723423,2.9533331,20.0,18.169743
1208018,3.4339872044851463,3.0649674,30.0,20.433764
799149,2.6390573296152584,2.64578,13.0,13.094436
326822,1.3862943611198906,2.9888465,3.0,18.862759
758056,1.791759469228055,2.770418,5.0,14.965305
1433949,2.3978952727983707,2.9339962,10.0,17.80262
286585,1.791759469228055,3.1991603,5.0,23.51194
1104388,1.6094379124341003,2.6207998,4.0,12.746714
960726,3.4011973816621555,3.246306,29.0,24.695244
1436751,2.3978952727983707,2.544887,10.0,11.741789
1158729,3.044522437723423,3.1660578,20.0,22.713816
1326877,2.4849066497880004,2.4361918,11.0,10.429432
645898,2.8903717578961645,2.7592933,17.0,14.788681
1194994,3.6888794541139363,3.3734047,39.0,28.1777
471163,2.772588722239781,2.5152187,15.0,11.369314
616037,4.110873864173311,3.441672,60.0,30.23915
1370025,4.382026634673881,3.0502071,79.0,20.119719
610895,2.0794415416798357,2.9199579,7.0,17.540506
721039,2.3978952727983707,2.347526,10.0,9.4596615
1193760,2.9444389791664403,2.6060133,18.0,12.544944
146826,3.9318256327243257,3.11533,50.0,21.540867
1324200,3.9512437185814275,3.3130744,51.0,26.469446
1333977,3.9318256327243257,3.39331,50.0,28.76431
43265,3.091042453358316,3.045934,21.0,20.029663
73369,2.4849066497880004,3.5507267,11.0,33.838623
54538,3.2188758248682006,3.3233984,24.0,26.75451
1471801,1.3862943611198906,1.8935983,3.0,5.64323
1374724,3.9318256327243257,3.1859245,50.0,23.189642
266392,2.833213344056216,2.7071524,16.0,13.986539
197185,2.70805020110221,2.990682,14.0,18.899246
1382708,4.007333185232471,3.370757,54.0,28.100552
1460741,4.3694478524670215,2.9233902,78.0,17.604252
1188342,2.772588722239781,2.5618126,15.0,11.959287
1015665,2.995732273553991,3.5738904,19.0,34.655037
1050622,3.8501476017100584,3.741965,46.0,41.180798
1201656,3.7376696182833684,3.1647203,41.0,22.68212
1368471,2.70805020110221,2.7175415,14.0,14.143046
98758,1.3862943611198906,2.8390608,3.0,16.099697
774712,3.1780538303479458,3.6062918,23.0,35.829227
477285,2.995732273553991,2.5953069,19.0,12.400699
1456087,3.9512437185814275,3.269535,51.0,25.299109
605464,1.3862943611198906,2.1558695,3.0,7.635395
479769,2.0794415416798357,3.0622728,7.0,20.376085
868644,3.58351893845611,3.5715911,35.0,34.57315
113420,2.302585092994046,3.2176692,9.0,23.969854
717198,2.0794415416798357,3.10763,7.0,21.36797
816343,2.5649493574615367,2.7799819,12.0,15.118729
833996,4.04305126783455,3.205068,56.0,23.657179
123522,2.6390573296152584,2.7411313,13.0,14.504516
851661,4.882801922586371,3.7798107,131.0,42.807747
436304,2.70805020110221,3.0832648,14.0,20.829556
861323,2.6390573296152584,3.6212142,13.0,36.382927
145584,3.970291913552122,3.381305,52.0,28.409124
819470,3.258096538021482,2.9293501,25.0,17.715464
606685,4.31748811353631,3.220428,74.0,24.038834
654955,3.044522437723423,2.9629061,20.0,18.354136
1300704,4.04305126783455,3.1545062,56.0,22.44146
639809,4.330733340286331,3.048087,75.0,20.074987
456603,3.4011973816621555,3.204098,29.0,23.63327
644145,2.4849066497880004,2.4975,11.0,11.152075
475989,4.276666119016055,2.8133643,71.0,15.665893
395312,3.044522437723423,3.0402224,20.0,19.909893
737166,2.0794415416798357,3.0194201,7.0,19.479414
914432,3.58351893845611,2.8059652,35.0,15.5430355
428820,1.3862943611198906,2.7426314,3.0,14.527792
479390,2.1972245773362196,3.1731465,8.0,22.882513
448190,2.4849066497880004,2.7835784,11.0,15.176805
354550,3.8066624897703196,3.5099657,44.0,32.44712
1283764,2.1972245773362196,2.9778728,8.0,18.645983
247752,3.1354942159291497,3.168663,22.0,22.775675
601973,2.4849066497880004,2.7552137,11.0,14.724401
728652,2.3978952727983707,2.5930967,10.0,12.371115
1430617,1.9459101490553132,2.8395364,6.0,16.107834
614466,2.6390573296152584,2.6176326,13.0,12.703244
222428,2.5649493574615367,2.85266,12.0,16.333828
776601,2.6390573296152584,3.0197654,13.0,19.486485
171659,2.302585092994046,2.4235196,9.0,10.28551
817148,1.3862943611198906,1.8766271,3.0,5.531438
703543,3.295836866004329,2.8275676,26.0,15.904292
639591,1.9459101490553132,2.3446262,6.0,9.429374
168096,1.791759469228055,2.615516,5.0,12.67427
930641,2.9444389791664403,2.9271853,18.0,17.674992
204681,3.713572066704308,3.0491304,40.0,20.09699
1348784,4.276666119016055,2.8126936,71.0,15.654719
373502,2.302585092994046,3.007899,9.0,19.244822
1049147,2.5649493574615367,2.1689715,12.0,7.749281
1226377,2.1972245773362196,3.0712738,8.0,20.56936
350251,2.6390573296152584,2.6393168,13.0,13.003633
454946,2.3978952727983707,2.4613464,10.0,10.720581
592641,5.231108616854587,3.999684,186.0,53.580906
504382,2.1972245773362196,2.614791,8.0,12.664359
531282,3.4011973816621555,2.5393353,29.0,11.671245
412503,3.044522437723423,3.0125694,20.0,19.339594
1238286,1.9459101490553132,2.240751,6.0,8.400389
319563,2.4849066497880004,2.908711,11.0,17.33315
797809,3.58351893845611,3.6472185,35.0,37.367798
265572,2.772588722239781,2.6504805,15.0,13.160841
57479,4.127134385045092,3.356032,61.0,27.675179
76099,3.4339872044851463,3.021676,30.0,19.525665
1038534,2.3978952727983707,2.8956518,10.0,17.095293
780016,2.6390573296152584,2.993573,13.0,18.95686
257369,3.6635616461296463,3.1149893,38.0,21.533188
1322208,3.4965075614664802,2.9879658,32.0,18.845272
1474464,2.5649493574615367,2.9294193,12.0,17.716759
794466,3.367295829986474,3.0414011,28.0,19.934555
72051,3.258096538021482,2.3969495,25.0,9.989602
681080,2.995732273553991,2.7812383,19.0,15.138994
609993,3.5553480614894135,2.467729,34.0,10.7956295
691413,3.5263605246161616,2.9528816,33.0,18.161089
768925,3.58351893845611,3.252675,35.0,24.859423
805444,2.3978952727983707,2.5901964,10.0,12.33239
1067928,2.9444389791664403,2.6617327,18.0,13.321081
647170,3.1354942159291497,2.9630313,22.0,18.356558
843657,1.791759469228055,2.7788942,5.0,15.101206
1338421,2.302585092994046,2.5445313,9.0,11.737257
214842,2.4849066497880004,2.9383729,11.0,17.885092
992613,4.189654742026425,3.1174245,65.0,21.588129
553756,1.9459101490553132,2.6444888,6.0,13.076247
43394,1.791759469228055,2.719863,5.0,14.178242
1050814,2.0794415416798357,2.888495,7.0,16.96625
717825,3.2188758248682006,2.8609324,24.0,16.477816
330692,2.3978952727983707,2.3222022,10.0,9.198108
1028152,2.5649493574615367,2.9356303,12.0,17.83337
216160,2.833213344056216,3.2251983,16.0,24.158562
810401,2.6390573296152584,2.4531734,13.0,10.625179
584540,2.0794415416798357,3.1084218,7.0,21.385687
822702,3.4339872044851463,2.933358,30.0,17.790623
857141,3.4339872044851463,2.842608,30.0,16.160461
309813,2.5649493574615367,2.8214324,12.0,15.800899
869372,2.6390573296152584,3.41425,13.0,29.394142
364770,2.1972245773362196,1.9265105,8.0,5.865511
1308925,3.258096538021482,2.4648767,25.0,10.762032
1357686,2.9444389791664403,3.1699014,18.0,22.805136
53171,2.1972245773362196,3.209726,8.0,23.7723
437986,2.833213344056216,3.0309353,16.0,19.7166
801985,5.332718793265369,2.8362663,206.0,16.05198
687840,3.5553480614894135,3.0253866,34.0,19.601967
173314,2.3978952727983707,3.101711,10.0,21.235966
804500,4.276666119016055,3.6146843,71.0,36.13962
1379300,3.4657359027997265,2.9535766,31.0,18.17441
1237010,3.295836866004329,3.1020837,26.0,21.244253
1094520,2.4849066497880004,1.9547669,11.0,6.0622725
835036,2.995732273553991,2.9234397,19.0,17.605175
102316,2.995732273553991,3.21375,19.0,23.872179
1175905,2.3978952727983707,2.4664185,10.0,10.780181
333661,3.258096538021482,3.0827668,25.0,20.818686
200735,4.248495242049359,4.067766,69.0,57.426304
929477,2.3978952727983707,3.2749755,10.0,25.44258
135321,2.833213344056216,3.6481047,16.0,37.401814
985620,2.1972245773362196,2.3746982,8.0,9.747768
863890,3.044522437723423,2.7074451,20.0,13.990927
524293,3.4965075614664802,3.4284992,32.0,29.83034
1189474,1.3862943611198906,2.4725266,3.0,10.852355
1149142,2.772588722239781,2.8596296,15.0,16.455061
1359948,4.653960350157523,3.457216,104.0,30.728521
475480,2.1972245773362196,2.7440772,8.0,14.550258
1418054,3.091042453358316,3.535083,21.0,33.297863
1404376,4.127134385045092,3.3138247,61.0,26.490065
1044361,3.091042453358316,3.3261662,21.0,26.831436
269386,3.713572066704308,3.0307338,40.0,19.712427
497622,2.70805020110221,2.9380233,14.0,17.878492
1255691,3.295836866004329,3.0515542,26.0,20.148188
260385,2.6390573296152584,2.8096595,13.0,15.604263
974303,3.713572066704308,3.0369072,40.0,19.840687
307549,2.8903717578961645,2.5879319,17.0,12.302233
179784,3.295836866004329,3.0242138,26.0,19.57782
900940,2.772588722239781,3.5479774,15.0,33.742977
83871,2.5649493574615367,2.9990864,12.0,19.067194
580673,2.5649493574615367,2.5911777,12.0,12.345479
1460060,2.995732273553991,2.9880993,19.0,18.847923
1121874,2.3978952727983707,2.3656554,10.0,9.651017
1201929,3.713572066704308,3.9637814,40.0,51.656063
649500,3.367295829986474,2.892366,28.0,17.03593
1092801,2.70805020110221,3.1840339,14.0,23.143951
158327,2.0794415416798357,3.1240332,7.0,21.737902
1046136,3.5553480614894135,3.5001795,34.0,32.1214
1352402,2.833213344056216,3.313428,16.0,26.47916
976066,3.4339872044851463,2.933263,30.0,17.78884
142168,2.302585092994046,2.978982,9.0,18.667784
528585,2.833213344056216,2.757421,16.0,14.759148
736202,3.4011973816621555,2.6212652,29.0,12.753113
1208905,1.3862943611198906,2.77524,3.0,15.042476
764861,5.2574953720277815,2.8268669,191.0,15.892451
177550,2.8903717578961645,2.717475,17.0,14.142039
1325313,2.5649493574615367,2.7368488,12.0,14.43826
463595,4.406719247264253,3.1038713,81.0,21.284054
1422474,3.4339872044851463,3.3522186,30.0,27.56604
564040,2.1972245773362196,2.6075606,8.0,12.565918
587396,2.3978952727983707,2.569956,10.0,12.06525
1325869,3.6635616461296463,3.1006498,38.0,21.212381
1237327,2.6390573296152584,3.2010734,13.0,23.558878
1469159,3.6109179126442243,3.3559275,36.0,27.672184
947218,2.6390573296152584,2.6664417,13.0,13.388679
1353028,2.5649493574615367,2.7263105,12.0,14.276421
237120,4.0943445622221,3.8006923,59.0,43.732143
244261,3.9512437185814275,3.38869,51.0,28.627115
1143476,2.302585092994046,3.169029,9.0,22.784378
888364,2.995732273553991,2.9081106,19.0,17.322147
912618,4.709530201312334,3.2746453,110.0,25.43385
965492,1.9459101490553132,2.027514,6.0,6.595181
1464275,3.912023005428146,3.3848681,49.0,28.514101
698915,4.204692619390966,3.0117605,66.0,19.323147
1051926,4.189654742026425,2.3441045,65.0,9.423934
265469,2.70805020110221,3.1756454,14.0,22.942266
1074768,2.302585092994046,3.4555638,9.0,30.676142
159078,2.833213344056216,3.138537,16.0,22.07009
51608,1.3862943611198906,2.126008,3.0,7.381342
3878,3.4657359027997265,3.5782907,31.0,34.812275
663164,3.828641396489095,2.6722476,45.0,13.472462
1260795,3.4011973816621555,2.9856942,29.0,18.800241
1408392,2.302585092994046,2.6795263,9.0,13.578186
619635,4.110873864173311,3.4257722,60.0,29.746378
636609,3.4339872044851463,2.6491137,30.0,13.141499
141290,2.772588722239781,2.7763906,15.0,15.0609455
869335,4.605170185988092,3.4595037,99.0,30.801188
928393,3.8501476017100584,2.9323874,46.0,17.772394
1451347,1.6094379124341003,1.6479584,4.0,4.19636
465424,1.3862943611198906,2.38719,3.0,9.882872
926056,4.248495242049359,3.081166,69.0,20.783789
423524,3.044522437723423,2.7948868,20.0,15.360777
564066,2.772588722239781,2.646013,15.0,13.097719
878466,2.3978952727983707,2.4486227,10.0,10.572397
158527,2.3978952727983707,2.7077613,10.0,13.9956665
551033,1.3862943611198906,2.718776,3.0,14.161753
802195,2.1972245773362196,3.0535529,8.0,20.190498
596660,4.406719247264253,4.0824146,81.0,58.288456
1088768,2.833213344056216,3.159397,16.0,22.556385
1001962,3.1780538303479458,2.729874,23.0,14.330954
880615,4.110873864173311,3.155748,60.0,22.470585
747757,4.0943445622221,3.0019825,59.0,19.125395
812429,2.3978952727983707,2.8435988,10.0,16.177473
607375,2.4849066497880004,2.9894626,11.0,18.875
1255341,2.995732273553991,2.9900517,19.0,18.886711
1360857,1.791759469228055,2.9416451,5.0,17.946991
78762,2.8903717578961645,3.0159588,17.0,19.40865
954920,2.5649493574615367,2.985535,12.0,18.797089
1132344,1.9459101490553132,2.3335736,6.0,9.314736
1365291,2.772588722239781,2.793168,15.0,15.332681
1160958,4.343805421853684,3.8224962,76.0,44.718185
1252874,3.9318256327243257,2.7605257,50.0,14.808151
732175,3.828641396489095,3.86035,45.0,46.48196
413459,2.3978952727983707,2.8156803,10.0,15.7045355
113189,4.0943445622221,3.206997,59.0,23.704784
353336,6.329720905522696,3.6235127,560.0,36.468956
1405372,1.3862943611198906,2.2186203,3.0,8.194636
1251737,4.795790545596741,3.718213,120.0,40.190723
1122273,3.1354942159291497,2.3105974,22.0,9.080445
1188930,3.4011973816621555,3.2204416,29.0,24.039175
820609,3.091042453358316,2.5548632,21.0,11.869539
910494,3.091042453358316,3.3226585,21.0,26.733984
1273952,4.343805421853684,2.9518409,76.0,18.141157
1122181,4.04305126783455,3.0266469,56.0,19.627949
678010,2.4849066497880004,2.2710931,11.0,8.689987
874352,3.9512437185814275,2.9577832,51.0,18.25524
1040755,3.6635616461296463,2.6711726,38.0,13.456912
753247,3.8501476017100584,3.7343338,46.0,40.860126
275594,2.6390573296152584,3.1935787,13.0,23.375505
1004014,3.4657359027997265,3.394445,31.0,28.79811
983597,2.3978952727983707,2.723361,10.0,14.231429
102346,2.302585092994046,3.0339327,9.0,19.77879
878790,1.791759469228055,2.9289002,5.0,17.707047
290045,2.3978952727983707,3.1513982,10.0,22.368715
748204,2.4849066497880004,2.823335,11.0,15.832893
499160,2.302585092994046,2.6500688,9.0,13.155012
916761,2.8903717578961645,2.9315095,17.0,17.75592
789415,2.5649493574615367,2.9922047,12.0,18.929573
547041,1.791759469228055,2.2684932,5.0,8.664826
1126536,3.295836866004329,3.8306968,26.0,45.094646
143438,2.8903717578961645,3.0804398,17.0,20.767975
39179,2.3978952727983707,2.886407,10.0,16.928774
331791,2.995732273553991,2.7895584,19.0,15.273832
359684,1.9459101490553132,2.682434,6.0,13.620638
226187,4.1588830833596715,4.0758348,63.0,57.899628
219352,1.791759469228055,2.7825005,5.0,15.159377
151041,2.5649493574615367,2.144039,12.0,7.5338354
596997,2.6390573296152584,3.0351207,13.0,19.80349
1172313,2.70805020110221,3.0283725,14.0,19.663576
16488,3.295836866004329,2.7206576,26.0,14.190308
844861,3.2188758248682006,3.1976058,24.0,23.473866
379206,3.5553480614894135,2.6258779,34.0,12.816698
891742,1.3862943611198906,2.0828028,3.0,7.026935
934838,3.258096538021482,3.1411731,25.0,22.130987
718988,1.791759469228055,1.6638976,5.0,4.2798495
730939,2.5649493574615367,2.9311664,12.0,17.749487
35139,1.9459101490553132,2.3419025,6.0,9.401006
709990,3.2188758248682006,2.9333043,24.0,17.789616
151197,2.4849066497880004,2.8547888,11.0,16.370768
333123,2.302585092994046,3.34946,9.0,27.487343
1474098,1.6094379124341003,3.178294,4.0,23.005764
47618,1.6094379124341003,2.6123786,4.0,12.631436
6808,3.8501476017100584,2.940015,46.0,17.916132
88374,2.8903717578961645,2.9576287,17.0,18.252266
755323,4.110873864173311,2.9474816,60.0,18.057898
343316,3.044522437723423,3.0458653,20.0,20.02822
611646,4.442651256490317,3.4905696,84.0,31.804628
862236,3.5553480614894135,2.981688,34.0,18.721079
948881,3.5553480614894135,3.5818691,34.0,34.940655
1443119,2.70805020110221,2.8227434,14.0,15.82294
224736,2.1972245773362196,2.6820376,8.0,13.614842
508953,3.258096538021482,2.965642,25.0,18.407158
1320869,1.9459101490553132,2.3648143,6.0,9.642062
586786,3.4657359027997265,2.7892482,31.0,15.2687845
727151,4.61512051684126,3.2720716,100.0,25.365902
1158968,2.772588722239781,2.8722968,15.0,16.677574
797600,2.0794415416798357,2.6693647,7.0,13.430799
1199097,3.4011973816621555,2.8134258,29.0,15.666918
1150955,4.394449154672439,3.546504,80.0,33.691822
554877,2.6390573296152584,2.5936592,13.0,12.378636
577690,2.6390573296152584,3.284822,13.0,25.70423
557973,2.3978952727983707,2.7814567,10.0,15.142519
885539,2.0794415416798357,3.2167392,7.0,23.94664
1428085,1.9459101490553132,2.4219782,6.0,10.268128
379829,3.8501476017100584,2.981253,46.0,18.7125
98190,3.258096538021482,3.0762808,25.0,20.67763
189119,2.1972245773362196,2.7892482,8.0,15.2687845
1190007,2.833213344056216,3.176033,16.0,22.95155
180132,3.6635616461296463,3.4496443,38.0,30.489191
373261,3.6109179126442243,3.1279194,36.0,21.826439
1449403,3.828641396489095,2.5653841,45.0,12.005653
670733,2.5649493574615367,2.9702976,12.0,18.49772
1198603,3.295836866004329,3.4666893,26.0,31.030525
855491,4.955827057601261,3.2453687,141.0,24.671173
1132145,1.3862943611198906,2.2416995,3.0,8.409308
1410142,2.0794415416798357,2.9929214,7.0,18.943861
487796,2.0794415416798357,2.604601,7.0,12.525826
419342,2.995732273553991,3.0648224,19.0,20.430656
1254982,5.198497031265826,4.2923164,180.0,72.13569
1207266,2.6390573296152584,2.5751026,13.0,12.132664
74668,3.6109179126442243,3.3017466,36.0,26.160036
432438,4.499809670330265,2.796843,89.0,15.392814
1307615,1.791759469228055,2.4204504,5.0,10.250926
1059030,3.713572066704308,2.6764722,40.0,13.5337305
771937,2.70805020110221,2.683325,14.0,13.63367
1066351,5.5254529391317835,3.3429985,250.0,27.30387
594671,2.302585092994046,2.966714,9.0,18.427973
1440373,3.7376696182833684,3.0950253,41.0,21.087797
220078,2.3978952727983707,2.904745,10.0,17.260588
1230685,4.276666119016055,3.5223155,71.0,32.862747
418066,3.6109179126442243,4.0288115,36.0,55.194084
911686,2.3978952727983707,3.2902882,10.0,25.850601
458073,4.204692619390966,3.0151696,66.0,19.39255
811011,3.4965075614664802,3.3869073,32.0,28.574347
223451,3.8918202981106265,3.3382492,48.0,27.169764
950736,4.007333185232471,2.944898,54.0,18.00872
1373126,4.174387269895637,3.2880523,64.0,25.790634
173690,1.9459101490553132,2.9003086,6.0,17.179754
343482,2.5649493574615367,2.8774443,12.0,16.768803
607606,3.8918202981106265,2.9736958,48.0,18.56409
84276,3.258096538021482,2.576922,25.0,12.156579
1116837,3.1354942159291497,2.850962,22.0,16.304419
476114,2.0794415416798357,2.2694578,7.0,8.674154
487544,3.044522437723423,2.8915944,20.0,17.02202
1260837,2.0794415416798357,2.7576168,7.0,14.762233
335373,3.7612001156935624,3.605496,42.0,35.79993
