train_id,true_price,pred_log,pred_dollars
47156,186.0,3.0064046,19.21459
1332917,16.0,3.1508908,22.356863
404193,12.0,2.6428835,13.05367
719403,9.0,3.3390343,27.191889
886340,22.0,2.7611916,14.818682
1386798,16.0,2.8123603,15.649169
524005,8.0,2.6138074,12.650928
678600,7.0,2.7820039,15.151354
407770,14.0,3.0863347,20.896673
446170,21.0,2.967951,18.452023
1453293,75.0,3.0662296,20.460835
362089,36.0,3.2397127,24.526388
1090412,11.0,2.2712393,8.691403
807129,12.0,3.1150994,21.535671
474935,11.0,3.0854585,20.877495
929405,12.0,3.1926885,23.353813
212260,34.0,2.7632198,14.850798
229751,5.0,2.8114576,15.634147
514230,8.0,2.455182,10.648554
1473303,9.0,2.7438223,14.546295
676572,14.0,3.095603,21.100561
1225958,19.0,2.7659733,14.894503
79997,12.0,3.1681423,22.763298
723481,20.0,3.388602,28.624508
689790,32.0,3.2515454,24.830229
936862,12.0,2.701037,13.895169
1418763,26.0,3.073831,20.62459
131232,8.0,2.854029,16.357574
1118942,3.0,2.6578608,13.2657385
1348961,30.0,2.6365368,12.964758
702311,60.0,3.2146783,23.89528
6847,18.0,2.9026036,17.221525
522865,81.0,3.5514312,33.86318
803999,19.0,3.044238,19.99403
1197562,12.0,3.1378677,22.054655
293076,56.0,3.0817912,20.797411
793417,39.0,3.1771255,22.97773
1427027,14.0,2.6496103,13.148523
243662,10.0,2.7998972,15.442956
584597,36.0,2.8774786,16.769413
904033,12.0,2.3164372,9.139485
332384,174.0,2.883297,16.873104
394256,7.0,2.8097754,15.606187
202727,8.0,2.4809957,10.953159
1158971,5.0,2.3071613,9.045867
204443,12.0,2.7281427,14.304437
554183,12.0,3.2672744,25.239723
1226364,9.0,2.6017804,12.48773
131868,50.0,3.2941923,25.955633
651926,8.0,2.9079478,17.319164
1326784,39.0,3.042655,19.960821
928087,5.0,2.9239247,17.614199
433508,14.0,2.7381654,14.458598
962528,7.0,3.1235204,21.726244
403415,14.0,2.790359,15.286866
759651,41.0,3.1546302,22.444365
594200,10.0,2.8848765,16.901356
369900,290.0,3.1060867,21.333477
1169816,35.0,3.176259,22.956964
1228553,14.0,3.050864,20.133596
198194,47.0,3.3600411,27.790375
554011,31.0,2.5989442,12.449531
53585,189.0,2.8205671,15.786368
149419,13.0,2.685377,13.663727
1112702,23.0,3.1605856,22.584404
222292,11.0,2.8817062,16.844694
247922,24.0,3.0160303,19.410109
1032276,13.0,2.4601054,10.706045
439383,51.0,3.2199266,24.026283
833555,16.0,3.4099748,29.264482
417347,71.0,3.319448,26.645086
689036,28.0,3.0885236,20.944656
1218116,60.0,3.080746,20.77464
455099,29.0,2.9482365,18.072289
1292193,12.0,2.646968,13.111187
1192181,8.0,2.903164,17.231737
1138881,17.0,3.3043606,26.231125
1015148,30.0,2.9786544,18.661343
469301,10.0,2.616751,12.691168
552625,7.0,2.9459903,18.0295
816199,14.0,2.9063125,17.289232
211693,6.0,2.772434,14.997524
299585,16.0,3.3203583,26.670263
427545,34.0,2.7791421,15.105199
156542,18.0,3.2345839,24.395802
900125,40.0,2.9896839,18.879396
1428112,11.0,3.1703339,22.815434
1165402,11.0,2.788488,15.25642
1355043,36.0,2.6061096,12.546248
586684,9.0,3.3225598,26.731247
1381074,5.0,2.7149653,14.104087
915227,17.0,3.2713141,25.34594
722007,15.0,3.2021003,23.58411
1088535,28.0,3.0606308,20.341015
1353565,24.0,2.7935169,15.338379
1307306,22.0,3.1261578,21.78626
870912,21.0,2.7343946,14.400416
65198,32.0,2.791135,15.29951
1371714,38.0,3.1498647,22.332907
361581,84.0,2.9803286,18.694286
792393,12.0,2.7069273,13.983166
1206471,8.0,2.719469,14.172265
314423,59.0,3.225061,24.155107
1038181,35.0,2.8177083,15.738446
1189613,61.0,3.39524,28.821812
377906,25.0,2.6974912,13.842448
1108663,69.0,3.004329,19.172674
1089590,30.0,2.8794458,16.804403
77140,13.0,2.6035635,12.511803
934341,51.0,3.0822926,20.808342
371017,12.0,3.4109576,29.294239
424112,15.0,3.1813169,23.07844
893684,20.0,2.4448514,10.528836
640911,13.0,3.1339054,21.963486
570847,21.0,3.1521664,22.386673
1482001,28.0,3.4023654,29.035063
722535,31.0,3.0365808,19.833885
590827,65.0,3.1370184,22.035084
1418723,4.0,3.1194534,21.634005
712988,12.0,3.4367483,30.08571
795880,3.0,3.1490626,22.3142
873990,37.0,2.9654636,18.403698
616235,10.0,2.6676896,13.406645
796987,8.0,2.9792829,18.673702
241757,12.0,3.2585306,25.011288
686797,16.0,2.9460459,18.030556
946789,10.0,2.4483902,10.569707
344153,32.0,2.7394176,14.477967
96884,20.0,2.7963123,15.384116
1014813,9.0,3.0442753,19.99481
39599,14.0,3.069252,20.525795
122663,12.0,3.0028372,19.142605
419474,16.0,3.516458,32.664978
984060,8.0,2.6224658,12.769635
888664,8.0,2.9703183,18.498125
1044260,15.0,3.371238,28.114548
1092945,12.0,2.5294626,11.5467615
1161104,8.0,2.7632198,14.850798
786870,28.0,2.9033139,17.234472
149906,18.0,3.0926805,21.036066
235914,24.0,3.2713068,25.345745
771758,9.0,2.9043713,17.253763
1170599,36.0,3.306163,26.280252
564384,26.0,3.505246,32.28963
1399625,34.0,2.387567,9.886974
498647,12.0,3.0438547,19.985983
644771,6.0,2.6422246,13.044412
1062285,62.0,2.8101778,15.612872
1126967,7.0,2.9729695,18.549887
182421,14.0,2.975983,18.608887
390724,10.0,2.8124433,15.65055
219452,8.0,2.5789046,12.182691
673435,15.0,2.3286314,9.263885
625540,46.0,2.8093426,15.599003
1301133,8.0,2.5591676,11.925055
1458636,29.0,2.954318,18.188633
1199005,10.0,2.4637673,10.74899
111375,24.0,3.2224975,24.090706
1117108,18.0,3.290605,25.85911
902643,131.0,3.2886074,25.805508
1042170,26.0,2.7227168,14.221621
1042383,20.0,3.1189065,21.62163
126652,22.0,3.2294936,24.26686
1090844,12.0,2.8516483,16.316301
1211021,71.0,2.8149407,15.692185
432311,17.0,2.8709042,16.652973
848176,15.0,3.053804,20.195818
1243283,14.0,3.09266,21.035614
125899,100.0,3.004787,19.181917
1160669,13.0,2.7742834,15.027138
892426,24.0,2.7539444,14.704454
734354,69.0,3.2670417,25.233618
471257,48.0,3.3816175,28.418318
862632,50.0,3.2903223,25.851517
1300263,11.0,2.8464062,16.225765
128132,39.0,2.734925,14.408588
597360,10.0,3.3413794,27.25808
634024,21.0,2.4453878,10.535023
176161,6.0,2.7367501,14.436736
1172574,22.0,2.4399738,10.47274
965611,51.0,3.4983158,32.059727
1074123,7.0,2.9313703,17.75331
1271773,11.0,2.601578,12.485001
1149063,20.0,2.6343203,12.933838
974073,118.0,3.0282469,19.66098
331159,6.0,3.0707083,20.557165
794588,10.0,3.0109963,19.307623
758625,34.0,3.1293364,21.858805
1132739,18.0,3.126023,21.783192
939108,16.0,2.7957473,15.374861
1433057,5.0,3.1006892,21.213255
276372,10.0,2.5757267,12.140863
1036991,17.0,2.5631819,11.977043
1179446,16.0,2.9652903,18.400335
58449,18.0,2.8463526,16.22484
1531,12.0,3.3598526,27.784946
939645,8.0,2.9212155,17.563839
678254,14.0,2.823617,15.837642
1433223,54.0,2.7806535,15.129558
312115,11.0,2.560036,11.936282
882877,12.0,2.7275305,14.295069
1015284,16.0,2.7408047,14.499452
248581,85.0,2.8645122,16.540495
1102043,166.0,3.0455923,20.02248
1343061,7.0,2.5675454,12.0337925
930902,15.0,2.622211,12.766127
51583,120.0,2.9952316,18.98999
169179,26.0,2.9359915,17.840174
1049459,9.0,2.5749912,12.131202
2729,11.0,3.0489435,20.093048
1450451,12.0,2.819178,15.763067
1115150,10.0,3.0995193,21.187283
443067,44.0,3.0985553,21.165905
523648,17.0,2.8545778,16.367104
763343,19.0,3.0128849,19.34601
1309428,8.0,2.6128387,12.63771
542178,33.0,2.867166,16.587107
344442,300.0,2.9829547,18.746075
966922,8.0,2.6158905,12.679393
650188,16.0,2.7916064,15.307195
395666,28.0,2.646968,13.111187
644354,13.0,2.60363,12.512701
1057905,106.0,2.8815577,16.842045
348521,50.0,2.970655,18.50469
945912,20.0,3.1683862,22.769094
78696,9.0,3.0104065,19.295649
310133,56.0,3.1431043,22.1757
332469,47.0,3.1158297,21.552134
297774,16.0,2.9222145,17.582394
240333,10.0,2.483057,10.977825
1304433,16.0,2.8624673,16.504663
570074,14.0,2.9438605,17.989012
1251903,7.0,3.1633523,22.649742
55336,146.0,3.2210298,24.053905
1397513,40.0,3.4105148,29.28083
274946,26.0,2.5143313,11.358342
656368,24.0,3.0389042,19.882347
1271587,71.0,2.7646327,14.873209
604233,4.0,2.3173456,9.1487
120744,26.0,2.418834,10.232754
1080298,21.0,3.0612755,20.354778
706377,13.0,3.0067077,19.220716
124134,8.0,3.1758802,22.94789
623360,12.0,2.9133239,17.417915
919642,171.0,3.3398607,27.215195
1060659,7.0,2.996445,19.01426
239970,14.0,2.8039222,15.509273
1050642,9.0,3.212253,23.834978
1018776,19.0,2.9493725,18.09397
468770,5.0,2.6327536,12.912025
321087,10.0,2.84932,16.27603
1141967,8.0,3.015239,19.393965
322401,19.0,2.4727492,10.854994
192197,14.0,2.6596887,13.29184
556295,25.0,2.8584616,16.434685
1229978,77.0,2.8298898,15.943593
1180560,12.0,2.6955738,13.814016
1279966,45.0,2.9233918,17.604282
1139371,16.0,2.792078,15.314887
181635,8.0,2.7052836,13.958559
1186535,29.0,3.2160447,23.929321
1340889,3.0,2.332902,9.307811
1131760,4.0,2.4488683,10.575239
522051,19.0,2.912628,17.405102
1232619,21.0,2.9226415,17.59033
12938,3.0,2.4816031,10.960423
1037280,7.0,3.2950146,25.977808
915328,10.0,2.7611916,14.818682
1051604,13.0,2.6839962,13.643495
358338,20.0,3.2297988,24.27457
949055,20.0,3.2813866,25.612648
1024060,32.0,2.9233603,17.603697
729716,33.0,2.9041457,17.249647
25952,12.0,2.9570284,18.240711
1037305,22.0,2.986123,18.808737
1184118,35.0,3.200666,23.548874
983083,20.0,2.9667137,18.427967
757968,14.0,2.9093812,17.345442
409670,3.0,2.3604784,9.59602
1174858,3.0,2.4436865,10.515414
32034,54.0,3.179503,23.034805
755780,3.0,2.847406,16.242994
787416,12.0,2.9453702,18.017702
77024,36.0,3.0698798,20.539312
199443,5.0,2.1623838,7.6918325
123016,9.0,2.4894261,11.054357
625624,5.0,3.2133687,23.8627
813783,10.0,2.646968,13.111187
606315,48.0,3.205348,23.664082
970137,22.0,2.3942301,9.959757
482422,52.0,3.3253844,26.809687
1217735,10.0,2.7342367,14.397986
979016,20.0,2.7518756,14.671999
1095579,18.0,2.7541883,14.708285
532002,18.0,3.4125652,29.342981
738042,3.0,2.9145892,17.441235
582877,5.0,2.5810237,12.210655
968196,36.0,3.2846022,25.69836
1124624,3.0,2.1203272,7.333864
1290266,24.0,3.2528865,24.864893
467903,16.0,2.9122877,17.398842
486090,29.0,3.229158,24.258379
1180101,16.0,3.2788086,25.544128
1290584,22.0,3.0917614,21.015821
281665,14.0,2.8813047,16.837532
1110282,36.0,2.9999542,19.084618
1156668,18.0,3.1100492,21.422148
426632,24.0,3.2611527,25.079582
1395270,24.0,3.1135595,21.500994
1454113,201.0,2.926615,17.664345
1073842,34.0,3.2045255,23.643803
1307256,23.0,2.8573227,16.414839
89825,38.0,3.4788306,31.421785
1442538,10.0,2.9697862,18.487753
1196114,16.0,2.732448,14.370469
783792,25.0,2.9482365,18.072289
698998,7.0,3.0080724,19.248331
333338,38.0,2.781815,15.148304
61027,26.0,2.9761138,18.611454
300663,25.0,2.5205379,11.435284
37241,16.0,2.4129786,10.167174
206702,36.0,3.1782036,23.003593
1390715,7.0,2.5570984,11.898337
1417044,14.0,2.794114,15.34814
413249,29.0,3.1901832,23.292877
154651,14.0,2.3942301,9.959757
418189,24.0,3.09502,21.08768
1043980,24.0,2.6261926,12.821047
212710,15.0,2.90525,17.269812
187346,126.0,2.892454,17.037518
229377,3.0,2.6331675,12.917785
394095,5.0,2.1987414,8.013662
570508,109.0,3.4706378,31.157246
1409859,25.0,3.4618366,30.875465
415902,12.0,2.916455,17.475676
1070694,7.0,2.877113,16.762918
1043736,10.0,2.9768705,18.6263
528870,18.0,3.4409332,30.216076
654657,29.0,2.7974572,15.4028845
8322,12.0,3.2622325,25.10776
1402049,51.0,3.1544502,22.440145
377558,31.0,2.8593059,16.44941
1145337,17.0,3.302301,26.175095
157980,17.0,2.5901635,12.331951
1364659,8.0,2.9381018,17.879974
1112161,106.0,3.4192421,29.546257
241813,100.0,3.4141064,29.38978
1308195,19.0,2.8431275,16.169378
76382,10.0,2.695741,13.816493
187767,10.0,2.964542,18.38582
62252,24.0,3.0329812,19.759026
668489,14.0,3.31731,26.586046
1342997,5.0,2.4177475,10.220556
1041966,8.0,2.8334942,16.004774
36461,16.0,2.9886403,18.858662
426738,29.0,2.8163977,15.716523
328119,8.0,3.1114821,21.4543
11696,30.0,3.3093696,26.367867
1001300,12.0,2.6635766,13.347513
256087,8.0,3.2668896,25.229628
1070425,12.0,2.9482365,18.072289
954189,16.0,2.8879287,16.95608
821620,8.0,2.5356853,11.62508
455167,66.0,3.4521055,30.566788
1195995,34.0,3.1228867,21.711847
21012,44.0,2.9846997,18.780561
528328,31.0,2.8858929,16.91956
1386475,14.0,3.3301747,26.943222
190826,13.0,2.719538,14.17331
846424,8.0,3.2986531,26.076147
861872,14.0,2.6739721,13.49744
772808,12.0,2.5992277,12.453343
769627,38.0,2.4576917,10.677824
997192,36.0,2.87075,16.65025
381468,10.0,3.0153253,19.395725
1139580,13.0,3.140313,22.111097
601954,12.0,2.9659996,18.4141
322728,20.0,2.952567,18.155064
617029,40.0,2.3582702,9.572647
1262127,24.0,3.2387877,24.502785
549192,10.0,2.8253083,15.866144
558843,20.0,2.8160985,15.711522
146520,9.0,2.9109728,17.374666
904436,24.0,2.8627434,16.509497
261545,26.0,3.0298913,19.694983
1053464,8.0,2.19695,7.9975286
1354188,19.0,3.254484,24.906242
1150196,8.0,3.0000799,19.087141
838552,11.0,2.563301,11.97859
513997,25.0,3.0797002,20.75188
953981,12.0,2.7659733,14.894503
55673,10.0,2.7742834,15.027138
836649,7.0,2.407603,10.107306
697460,65.0,2.8797674,16.810131
374053,7.0,2.887239,16.943699
179149,13.0,2.9178026,17.50059
488639,12.0,2.6806214,13.594159
55369,16.0,3.4017663,29.017073
1194379,10.0,3.3271296,26.858263
953215,14.0,2.6125708,12.634056
991906,8.0,2.793948,15.345424
263700,12.0,2.9501925,18.10963
609304,7.0,2.923416,17.60473
1167552,8.0,2.3577685,9.567345
376278,8.0,2.8123322,15.648701
1257287,25.0,2.488991,11.049112
1131155,9.0,2.7247038,14.251896
173431,275.0,2.4086444,10.118878
754795,10.0,3.0399818,19.904863
1329330,26.0,3.177323,22.98247
752454,76.0,3.2830286,25.656382
235551,9.0,3.1134143,21.497726
523540,10.0,2.7328892,14.377251
754206,12.0,2.982347,18.73408
873137,10.0,2.983795,18.762672
60856,20.0,3.056467,20.25234
792728,24.0,3.2991095,26.088505
358180,10.0,3.2076886,23.721878
665228,18.0,3.2398438,24.529736
748618,6.0,2.7581508,14.770653
1448406,9.0,2.796361,15.3849125
1290917,9.0,3.1443572,22.204754
576017,18.0,2.4126205,10.163177
357140,26.0,3.1046922,21.302353
731584,18.0,3.4800506,31.461363
406014,13.0,2.463153,10.741774
1202409,24.0,3.1198323,21.642582
316777,9.0,2.758887,14.782269
209582,16.0,2.546073,11.756908
1411286,8.0,3.2917676,25.890352
332099,24.0,3.1546597,22.445059
55533,26.0,2.8459258,16.217491
474811,26.0,3.3184214,26.61672
500058,36.0,3.0555484,20.232826
983411,50.0,2.569959,12.065288
523486,27.0,2.5035489,11.225804
208621,14.0,2.9694169,18.480556
365334,79.0,3.246197,24.692446
48300,24.0,2.930543,17.7378
1192296,9.0,2.9129157,17.4104
242170,73.0,3.0271235,19.637781
379102,161.0,3.6637235,38.006313
422217,5.0,2.827539,15.903809
1375046,9.0,2.638933,12.998259
1065430,18.0,3.0612466,20.354162
905163,25.0,3.184538,23.156122
921384,24.0,2.9330406,17.78466
1164830,36.0,2.8404627,16.123686
783144,46.0,3.655227,37.676296
1115529,100.0,2.8719068,16.67068
1131028,20.0,2.968573,18.464127
60880,10.0,2.4709368,10.833527
1203370,8.0,3.067021,20.477823
998611,8.0,2.6132083,12.642751
467445,15.0,2.941784,17.949621
1218241,6.0,2.647165,13.11397
658031,10.0,2.4616401,10.724025
1281748,29.0,2.6990721,13.8659315
534520,19.0,2.9697244,18.48655
939662,45.0,2.746867,14.593699
1258875,21.0,3.555427,34.002766
622575,26.0,2.982347,18.73408
459875,26.0,3.2056568,23.671698
322289,4.0,2.5230947,11.467118
1478098,9.0,2.6683145,13.41565
77291,20.0,3.0375643,19.854385
1167373,15.0,3.0290365,19.677301
89253,11.0,2.9405136,17.925564
507475,15.0,2.9782734,18.653852
1462971,10.0,3.3828034,28.453226
918,44.0,2.8610797,16.48039
860206,12.0,2.923789,17.611673
999244,11.0,2.9362035,17.844168
408691,39.0,2.9818654,18.724577
40340,7.0,2.5908284,12.340818
1239239,96.0,3.1976397,23.474695
968050,20.0,2.967892,18.450872
1264718,8.0,2.9435036,17.982237
827646,14.0,3.222978,24.102768
447522,7.0,2.797524,15.40398
222257,39.0,3.0336337,19.772577
875525,15.0,2.4765596,10.900252
1109690,156.0,3.3816738,28.419973
420033,10.0,2.660905,13.309232
1347754,5.0,2.4325607,10.388006
701604,10.0,2.970349,18.498724
1091486,18.0,3.2659583,25.205212
1054751,23.0,3.1857362,23.185087
793747,30.0,2.3855798,9.865361
629925,11.0,3.0437498,19.983782
684405,27.0,2.9386296,17.889942
1053962,14.0,2.646968,13.111187
793475,34.0,3.2589276,25.021616
112013,125.0,3.2039256,23.629025
1397137,8.0,2.6618018,13.322072
1002681,15.0,2.831634,15.973173
377866,25.0,3.1968594,23.455603
1041176,56.0,3.1183338,21.608679
383874,37.0,2.819178,15.763067
1130629,25.0,3.244394,24.646166
651432,15.0,2.7695966,14.952197
44843,29.0,2.7264469,14.278504
111447,46.0,3.006031,19.207039
1005103,13.0,2.8314972,15.97085
674084,4.0,2.955337,18.208197
1092968,101.0,3.528122,33.05994
746790,21.0,3.020338,19.49822
507328,17.0,2.7862072,15.219386
53205,51.0,2.8296509,15.939546
935120,36.0,3.0009456,19.104538
358796,34.0,3.0743747,20.636349
399192,17.0,2.4157228,10.197862
261437,55.0,2.5973067,12.4275255
624366,16.0,3.0991154,21.178324
407916,169.0,3.6994996,39.42707
1313152,15.0,2.9175653,17.4962
1106933,25.0,2.9677389,18.447895
302182,14.0,3.3049889,26.248238
1316603,5.0,2.5963464,12.414637
355654,33.0,3.2115588,23.817743
480559,59.0,2.9917653,18.920816
924721,8.0,3.1539643,22.428759
1433374,9.0,2.9711177,18.513718
1392578,132.0,2.8622603,16.501041
660629,20.0,2.7708926,14.972885
1418562,15.0,2.787227,15.235933
55913,8.0,2.800737,15.456769
701298,12.0,3.017457,19.439249
633108,16.0,3.260072,25.051413
979801,14.0,2.740973,14.502061
868710,20.0,3.1167564,21.573044
1445873,12.0,3.1270716,21.807095
1085073,14.0,2.858814,16.44083
1438185,10.0,2.7446656,14.55941
1403489,15.0,2.695499,13.812908
129227,26.0,3.2531674,24.872158
843860,8.0,2.8466356,16.229715
1398742,150.0,2.9090033,17.33851
484114,31.0,3.3267002,26.846304
575878,16.0,2.973157,18.55355
1456138,30.0,2.9576163,18.252026
336633,16.0,2.7729359,15.005555
789256,16.0,3.3413374,27.256893
1288034,6.0,3.2615097,25.088892
587097,9.0,3.0576808,20.278152
915011,21.0,3.2767286,25.488976
724582,7.0,3.2255564,24.167572
499625,7.0,2.7622943,14.836134
442064,145.0,2.8922415,17.033686
1465126,26.0,2.6634912,13.346289
963955,14.0,3.000286,19.091284
169798,17.0,2.955472,18.210789
244556,34.0,3.2273293,24.21223
606607,7.0,2.5305612,11.560554
1465103,10.0,2.730278,14.337151
909067,11.0,2.9738908,18.567905
1221869,145.0,2.8682175,16.605608
287394,10.0,3.0349655,19.80026
811049,17.0,3.3038716,26.217813
351908,46.0,3.220189,24.032854
354061,106.0,2.7742834,15.027138
1318708,6.0,3.1603513,22.578876
1369072,136.0,2.5989003,12.44894
666483,10.0,2.5015209,11.201036
902677,25.0,2.8125548,15.652408
577281,17.0,3.0533605,20.18642
76930,23.0,2.9502811,18.111326
70059,11.0,2.9949129,18.983618
363631,16.0,2.828175,15.914565
255071,104.0,3.0139952,19.368614
1421479,20.0,2.8729327,16.688818
659524,35.0,3.1032748,21.270765
175542,75.0,2.8874137,16.946835
267851,15.0,2.766152,14.897342
442760,239.0,3.0296211,19.689392
832510,8.0,3.1332371,21.948145
874084,4.0,3.2625337,25.115622
359526,8.0,2.9236414,17.608927
1338110,15.0,3.386201,28.553463
194027,46.0,3.0720823,20.586805
392101,43.0,2.642353,13.046216
367773,15.0,3.1688304,22.779655
850874,18.0,2.4733925,10.862622
255266,10.0,2.7775302,15.079259
637984,39.0,3.0817912,20.797411
850773,9.0,2.9312308,17.750694
1092612,21.0,3.1997933,23.52746
876843,8.0,2.5318146,11.576306
1019337,26.0,3.024653,19.586859
189465,56.0,3.1902528,23.294567
972877,10.0,2.7709746,14.9741955
1096404,29.0,2.975184,18.593227
1120330,25.0,3.0569267,20.262112
869777,20.0,3.1847131,23.160357
339882,50.0,3.0680017,20.4989
532334,40.0,3.2296634,24.271149
739032,7.0,2.6304824,12.880465
1415417,25.0,3.1283271,21.835747
613163,10.0,3.173284,22.885798
500570,10.0,3.3086116,26.347132
1131803,31.0,2.6645007,13.360778
790517,36.0,2.9426606,17.96624
1328738,16.0,3.374731,28.216425
545911,15.0,2.6598954,13.294794
1228511,13.0,2.9482365,18.072289
30369,12.0,3.2823563,25.638466
240370,23.0,3.0567245,20.257814
2301,9.0,2.977744,18.643454
1444368,5.0,2.843039,16.16786
100429,4.0,2.4915423,11.079893
1146420,22.0,3.196548,23.44799
415339,156.0,2.9098504,17.354052
461512,17.0,3.1124878,21.476892
1423099,10.0,2.9208472,17.557001
24270,3.0,2.3816526,9.822774
222055,11.0,3.327155,26.858973
334478,21.0,2.973843,18.566973
460357,29.0,2.9345703,17.813417
262643,5.0,2.9389257,17.895536
246187,16.0,2.7196643,14.175227
705975,6.0,2.3425791,9.408046
719532,5.0,2.281782,8.794117
1032197,15.0,3.1150103,21.53366
1340533,14.0,3.2582421,25.003786
914990,12.0,3.1873062,23.223087
973284,10.0,3.0921211,21.023743
570231,8.0,2.6834784,13.635914
346353,9.0,2.3957543,9.976475
435665,10.0,3.030861,19.71506
509536,36.0,2.9859276,18.804865
1335095,4.0,3.0919473,21.019917
971956,27.0,3.155089,22.455122
1330178,13.0,3.2318122,24.325512
444562,14.0,2.6763363,13.531755
1017002,275.0,3.4900544,31.787731
271907,15.0,2.5732522,12.108386
964497,54.0,2.839458,16.106491
607540,13.0,3.1020856,21.244295
1102336,10.0,2.6912916,13.750715
67518,13.0,2.6867757,13.684253
643723,26.0,2.9893541,18.872843
881185,10.0,3.0596323,20.319717
497530,3.0,2.4655166,10.769561
945561,46.0,3.1559367,22.475016
1345603,24.0,3.2365477,24.445724
234583,17.0,3.274571,25.431883
140695,29.0,3.1829548,23.117912
1324591,3.0,2.8204298,15.784063
649790,13.0,3.0710735,20.56504
272546,16.0,2.5783482,12.175357
193877,120.0,3.4992115,32.08935
1270298,20.0,2.743208,14.536746
321233,24.0,3.0351362,19.803812
1356105,58.0,2.9411354,17.937336
1453050,13.0,2.5981085,12.438296
23877,12.0,3.0084927,19.256844
162502,14.0,3.0380545,19.86461
356031,12.0,2.566006,12.013742
966790,16.0,2.5766664,12.153216
686553,12.0,3.0829124,20.821865
1251338,40.0,2.8519561,16.321632
565043,18.0,3.0396886,19.898735
1148737,15.0,2.7215014,14.203131
841989,35.0,3.305317,26.25718
306751,9.0,2.5213184,11.444994
406897,30.0,2.9703255,18.498264
808666,8.0,2.9817202,18.721712
764577,9.0,3.1594992,22.558794
754289,9.0,2.9599366,18.29675
71213,54.0,3.3486967,27.46561
730427,25.0,3.1465778,22.256342
1290281,9.0,2.6291504,12.861988
955159,10.0,3.0589547,20.305275
34470,25.0,3.5566869,34.04689
109493,4.0,2.694005,13.790794
40695,154.0,3.3060482,26.277117
357582,19.0,2.972799,18.546555
1115268,20.0,2.7440417,14.5497055
988158,16.0,2.9272923,17.67699
15408,20.0,2.471136,10.835886
1249443,8.0,3.1354156,21.99819
590262,19.0,2.3605657,9.596944
723477,5.0,2.7760768,15.055906
899166,16.0,2.7472358,14.599452
610358,9.0,2.757825,14.765514
420011,13.0,3.1142354,21.516209
1382454,13.0,2.8589222,16.442719
3380,26.0,3.3461018,27.39184
52468,39.0,2.8802795,16.819254
1187669,6.0,2.4075093,10.106265
339958,25.0,3.1176476,21.59317
1247649,19.0,3.0175338,19.440819
488275,31.0,2.9941416,18.968212
938436,14.0,3.0141103,19.37096
961016,16.0,2.8784122,16.78601
397521,12.0,3.253864,24.890188
18813,5.0,2.9880462,18.846867
612638,6.0,2.568818,12.050391
1038284,21.0,2.7472358,14.599452
521513,26.0,2.9589005,18.276764
301523,10.0,2.4846344,10.996734
311069,40.0,3.1023507,21.250195
30089,14.0,2.7435837,14.542585
1469555,9.0,2.7934556,15.337378
1014660,22.0,2.4775267,10.911766
1182529,13.0,2.4553385,10.650376
470573,96.0,3.2318406,24.32623
639642,11.0,2.563682,11.983536
59351,34.0,3.2302084,24.284925
738318,4.0,2.2361321,8.357069
935539,20.0,2.963456,18.364779
1003013,15.0,3.2498324,24.786018
851767,50.0,2.7762809,15.059184
53493,26.0,3.103441,21.274466
883296,11.0,3.184011,23.143398
569168,19.0,2.7734323,15.013502
1335804,24.0,3.4752533,31.306011
26091,35.0,3.1646929,22.681469
163268,61.0,2.7624993,14.839381
38259,5.0,2.5693736,12.057643
1408735,7.0,2.5066874,11.264236
854312,34.0,2.5211623,11.44305
1230087,9.0,2.7659733,14.894503
936667,40.0,3.1272502,21.811167
658944,5.0,2.7736003,15.016194
1019997,10.0,2.958022,18.25984
1414239,8.0,3.0918276,21.01728
89674,12.0,3.123878,21.734373
495580,10.0,3.350094,27.505415
632734,26.0,2.8413115,16.138227
1278720,10.0,2.5978947,12.435422
1117400,11.0,2.7648425,14.876539
1271526,39.0,3.3879805,28.606102
359451,16.0,3.0979114,21.151636
1185492,16.0,2.984343,18.773508
604139,7.0,2.9544988,18.1921
515862,36.0,3.5488915,33.77475
327762,36.0,3.2344444,24.39226
601557,15.0,2.9274926,17.680733
261987,3.0,2.3460917,9.44467
483589,8.0,2.5442295,11.733414
833422,49.0,3.2117465,23.8224
1274063,10.0,2.7987971,15.424878
1251630,26.0,2.8149245,15.6919155
876967,13.0,2.853992,16.356932
991319,66.0,2.8121142,15.645073
1164356,22.0,2.444647,10.526481
639403,7.0,2.9613187,18.323437
1451679,7.0,2.58126,12.213777
1395200,8.0,2.4021645,10.047061
455707,34.0,2.8388486,16.09607
1220608,12.0,2.6645007,13.360778
265137,55.0,3.3923526,28.735826
20957,10.0,2.446488,10.547719
768321,18.0,3.2683141,25.26702
1099595,156.0,3.0462472,20.036253
1279984,24.0,3.3206716,26.678932
205026,19.0,3.0096796,19.2809
229022,14.0,3.3573222,27.712202
798389,10.0,2.683103,13.630423
1393091,24.0,3.1301198,21.87672
1194172,10.0,2.6375246,12.978559
1433390,15.0,3.1092615,21.404493
1158088,26.0,3.0734332,20.615986
709154,20.0,3.129639,21.86572
944151,5.0,3.1047993,21.30474
60452,7.0,3.1580753,22.525274
84160,14.0,3.2012491,23.563194
716653,8.0,2.6936498,13.785542
76198,10.0,3.1934154,23.371525
337162,8.0,2.9379354,17.876833
994725,11.0,2.725244,14.260138
